id,gid,x,y,v_x,v_y,radius,time
1,1,4.557876,4.564320,-0.785790,-0.755608,0.500000,1.800000
2,2,0.031500,6.159239,0.044422,-1.299496,0.500000,1.800000
3,3,-4.395736,4.378187,0.882658,-0.933036,0.500000,1.800000
4,4,-6.447175,-0.003333,1.096980,-0.000063,0.500000,1.800000
5,5,-4.379316,-4.348082,0.879899,0.934805,0.500000,1.800000
6,6,0.031534,-6.136388,0.044985,1.313916,0.500000,1.800000
7,7,4.539414,-4.548301,-0.795292,0.778737,0.500000,1.800000
0,0,6.130990,0.012412,-1.347573,0.066425,0.500000,1.850000
1,1,4.518423,4.526321,-0.789073,-0.759976,0.500000,1.850000
2,2,0.033797,6.094241,0.045941,-1.299944,0.500000,1.850000
3,3,-4.351817,4.331635,0.878373,-0.931031,0.500000,1.850000
4,4,-6.391905,-0.003333,1.105405,0.000001,0.500000,1.850000
5,5,-4.335439,-4.301382,0.877529,0.934003,0.500000,1.850000
6,6,0.033878,-6.070635,0.046891,1.315063,0.500000,1.850000
7,7,4.503385,-4.511856,-0.720588,0.728900,0.500000,1.850000
0,0,6.064075,0.015438,-1.338301,0.060506,0.500000,1.900000
1,1,4.478776,4.488118,-0.792926,-0.764070,0.500000,1.900000
2,2,0.036159,6.029269,0.047241,-1.299440,0.500000,1.900000
3,3,-4.307071,4.285255,0.894929,-0.927609,0.500000,1.900000
4,4,-6.338749,-0.003445,1.063125,-0.002235,0.500000,1.900000
5,5,-4.290237,-4.254682,0.904051,0.933992,0.500000,1.900000
6,6,0.036394,-6.004913,0.050322,1.314446,0.500000,1.900000
7,7,4.466812,-4.474962,-0.731453,0.737868,0.500000,1.900000
0,0,5.997598,0.018194,-1.329540,0.055120,0.500000,1.950000
1,1,4.438959,4.449737,-0.796339,-0.767611,0.500000,1.950000
2,2,0.038620,5.964348,0.049216,-1.298426,0.500000,1.950000
3,3,-4.262681,4.238954,0.887805,-0.926013,0.500000,1.950000
4,4,-6.285002,-0.003543,1.074936,-0.001952,0.500000,1.950000
5,5,-4.245338,-4.208007,0.897978,0.933503,0.500000,1.950000
6,6,0.039107,-5.939262,0.054260,1.313030,0.500000,1.950000
7,7,4.429748,-4.437673,-0.741282,0.745788,0.500000,1.950000
0,0,5.931535,0.020705,-1.321265,0.050230,0.500000,2.000000
1,1,4.398991,4.411204,-0.799359,-0.770652,0.500000,2.000000
2,2,0.041176,5.899475,0.051134,-1.297469,0.500000,2.000000
3,3,-4.218628,4.192744,0.881048,-0.924202,0.500000,2.000000
4,4,-6.230724,-0.003628,1.085565,-0.001696,0.500000,2.000000
5,5,-4.200723,-4.161371,0.892285,0.932716,0.500000,2.000000
6,6,0.041998,-5.873677,0.057811,1.311700,0.500000,2.000000
7,7,4.392239,-4.400035,-0.750175,0.752764,0.500000,2.000000
0,0,5.865864,0.022995,-1.313409,0.045789,0.500000,2.050000
1,1,4.358890,4.372542,-0.802027,-0.773241,0.500000,2.050000
2,2,0.043827,5.834647,0.053013,-1.296561,0.500000,2.050000
3,3,-4.174899,4.146635,0.874593,-0.922178,0.500000,2.050000
4,4,-6.175967,-0.003701,1.095132,-0.001465,0.500000,2.050000
5,5,-4.156378,-4.114789,0.886901,0.931650,0.500000,2.050000
6,6,0.045050,-5.808155,0.061044,1.310436,0.500000,2.050000
7,7,4.354328,-4.362090,-0.758223,0.758889,0.500000,2.050000
0,0,5.800569,0.025083,-1.305910,0.041757,0.500000,2.100000
1,1,4.318860,4.334410,-0.800593,-0.762657,0.500000,2.100000
2,2,0.046571,5.769862,0.054868,-1.295700,0.500000,2.100000
3,3,-4.130056,4.099950,0.896848,-0.933702,0.500000,2.100000
4,4,-6.122393,-0.003714,1.071488,-0.000257,0.500000,2.100000
5,5,-4.112290,-4.068273,0.881764,0.930316,0.500000,2.100000
6,6,0.048251,-5.742694,0.064018,1.309222,0.500000,2.100000
7,7,4.316053,-4.323878,-0.765508,0.764245,0.500000,2.100000
0,0,5.735633,0.026987,-1.298710,0.038097,0.500000,2.150000
1,1,4.278712,4.296119,-0.802976,-0.765817,0.500000,2.150000
2,2,0.049431,5.705189,0.057211,-1.293461,0.500000,2.150000
3,3,-4.085647,4.053393,0.888188,-0.931148,0.500000,2.150000
4,4,-6.068270,-0.003722,1.082463,-0.000169,0.500000,2.150000
5,5,-4.068485,-4.021844,0.876111,0.928580,0.500000,2.150000
6,6,0.051590,-5.677291,0.066782,1.308047,0.500000,2.150000
7,7,4.277444,-4.285429,-0.772169,0.768979,0.500000,2.150000
0,0,5.671044,0.028725,-1.291787,0.034756,0.500000,2.200000
1,1,4.238458,4.257694,-0.805076,-0.768503,0.500000,2.200000
2,2,0.052403,5.640620,0.059434,-1.291378,0.500000,2.200000
3,3,-4.041646,4.006974,0.880016,-0.928385,0.500000,2.200000
4,4,-6.013653,-0.003727,1.092339,-0.000089,0.500000,2.200000
5,5,-4.024949,-3.975516,0.870711,0.926568,0.500000,2.200000
6,6,0.055058,-5.611945,0.069361,1.306931,0.500000,2.200000
7,7,4.238534,-4.246775,-0.778200,0.773076,0.500000,2.200000
0,0,5.605750,0.029229,-1.305887,0.010067,0.500000,2.250000
1,1,4.200877,4.222172,-0.751621,-0.710433,0.500000,2.250000
2,2,0.053756,5.574214,0.027067,-1.328122,0.500000,2.250000
3,3,-3.998033,3.960703,0.872251,-0.925411,0.500000,2.250000
4,4,-5.958591,-0.003727,1.101228,-0.000017,0.500000,2.250000
5,5,-3.981674,-3.929301,0.865503,0.924282,0.500000,2.250000
6,6,0.058648,-5.546651,0.071795,1.305868,0.500000,2.250000
7,7,4.199351,-4.207945,-0.783663,0.776595,0.500000,2.250000
0,0,5.540921,0.029737,-1.296575,0.010168,0.500000,2.300000
1,1,4.162979,4.186236,-0.757947,-0.718723,0.500000,2.300000
2,2,0.055493,5.508033,0.034736,-1.323619,0.500000,2.300000
3,3,-3.953496,3.914733,0.890746,-0.919408,0.500000,2.300000
4,4,-5.905974,-0.003711,1.052357,0.000318,0.500000,2.300000
5,5,-3.937235,-3.883332,0.888772,0.919390,0.500000,2.300000
6,6,0.062342,-5.481423,0.073894,1.304576,0.500000,2.300000
7,7,4.159879,-4.168946,-0.789434,0.779981,0.500000,2.300000
0,0,5.476537,0.030245,-1.287677,0.010169,0.500000,2.350000
1,1,4.124799,4.149936,-0.763613,-0.725996,0.500000,2.350000
2,2,0.057633,5.442092,0.042809,-1.318811,0.500000,2.350000
3,3,-3.909631,3.868920,0.877308,-0.916243,0.500000,2.350000
4,4,-5.852711,-0.003694,1.065244,0.000350,0.500000,2.350000
5,5,-3.893464,-3.836904,0.875419,0.928566,0.500000,2.350000
6,6,0.066200,-5.416295,0.077155,1.302556,0.500000,2.350000
7,7,4.120367,-4.130349,-0.790243,0.771948,0.500000,2.350000
0,0,5.412579,0.030750,-1.279172,0.010090,0.500000,2.400000
1,1,4.086361,4.113315,-0.768759,-0.732422,0.500000,2.400000
2,2,0.060123,5.376358,0.049800,-1.314675,0.500000,2.400000
3,3,-3.866369,3.823302,0.865238,-0.912361,0.500000,2.400000
4,4,-5.798869,-0.003675,1.076842,0.000378,0.500000,2.400000
5,5,-3.850062,-3.790624,0.868057,0.925587,0.500000,2.400000
6,6,0.070178,-5.351279,0.079547,1.300313,0.500000,2.400000
7,7,4.080601,-4.091575,-0.795312,0.775482,0.500000,2.400000
0,0,5.349030,0.031247,-1.270970,0.009944,0.500000,2.450000
1,1,4.047693,4.076414,-0.773360,-0.738007,0.500000,2.450000
2,2,0.063159,5.310989,0.060714,-1.307395,0.500000,2.450000
3,3,-3.823929,3.778063,0.848803,-0.904783,0.500000,2.450000
